timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-01T12:12:56,torch-api,0.31%,246.5MiB / 7.654GiB,3.14%,5.23MB / 37.7kB,0B / 0B
2025-12-01T12:12:59,torch-api,0.53%,246.5MiB / 7.654GiB,3.14%,5.23MB / 37.7kB,0B / 0B
2025-12-01T12:13:02,torch-api,0.38%,246.5MiB / 7.654GiB,3.14%,5.23MB / 37.7kB,0B / 0B
2025-12-01T12:13:05,torch-api,0.34%,246.5MiB / 7.654GiB,3.14%,5.23MB / 37.7kB,0B / 5.8MB
2025-12-01T12:13:07,torch-api,0.42%,243.8MiB / 7.654GiB,3.11%,29.3MB / 81.2kB,0B / 5.8MB
2025-12-01T12:13:10,torch-api,0.29%,243.8MiB / 7.654GiB,3.11%,29.3MB / 81.2kB,0B / 5.8MB
2025-12-01T12:13:13,torch-api,0.31%,243.8MiB / 7.654GiB,3.11%,29.3MB / 81.2kB,0B / 5.8MB
2025-12-01T12:13:15,torch-api,0.25%,243.8MiB / 7.654GiB,3.11%,29.3MB / 81.2kB,0B / 5.8MB
2025-12-01T12:13:18,torch-api,1.54%,243.9MiB / 7.654GiB,3.11%,29.3MB / 81.2kB,0B / 5.8MB
2025-12-01T12:13:20,torch-api,57.39%,255.2MiB / 7.654GiB,3.26%,175MB / 436kB,0B / 5.8MB
2025-12-01T12:13:23,torch-api,0.22%,254.7MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
2025-12-01T12:13:26,torch-api,0.32%,254.6MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
2025-12-01T12:13:29,torch-api,0.35%,254.6MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
2025-12-01T12:13:32,torch-api,0.26%,254.6MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
2025-12-01T12:13:35,torch-api,0.31%,254.6MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
2025-12-01T12:13:37,torch-api,0.67%,254.6MiB / 7.654GiB,3.25%,280MB / 680kB,0B / 5.8MB
