timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-04T20:43:50,onnx-int32-api,0.27%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:43:52,onnx-int32-api,0.24%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:43:55,onnx-int32-api,0.26%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:43:56,onnx-int32-api,0.22%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:43:59,onnx-int32-api,0.31%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:01,onnx-int32-api,0.31%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:04,onnx-int32-api,0.29%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:07,onnx-int32-api,0.33%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:09,onnx-int32-api,0.17%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:12,onnx-int32-api,0.18%,391.8MiB / 7.62GiB,5.02%,1.09kB / 126B,152MB / 98.3kB
2025-12-04T20:44:15,onnx-int32-api,6.95%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:17,onnx-int32-api,0.16%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:21,onnx-int32-api,0.14%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:24,onnx-int32-api,0.14%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:25,onnx-int32-api,0.16%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:28,onnx-int32-api,0.29%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:30,onnx-int32-api,0.29%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:33,onnx-int32-api,0.30%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:36,onnx-int32-api,0.23%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:39,onnx-int32-api,0.19%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:41,onnx-int32-api,0.15%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:45,onnx-int32-api,0.16%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:48,onnx-int32-api,0.17%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:51,onnx-int32-api,0.16%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:54,onnx-int32-api,0.30%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:55,onnx-int32-api,0.29%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:44:57,onnx-int32-api,0.30%,392.7MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:00,onnx-int32-api,0.25%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:03,onnx-int32-api,0.24%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:05,onnx-int32-api,0.32%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:08,onnx-int32-api,0.32%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:11,onnx-int32-api,0.30%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:13,onnx-int32-api,0.26%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:16,onnx-int32-api,0.19%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:19,onnx-int32-api,0.19%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:21,onnx-int32-api,0.17%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:24,onnx-int32-api,0.18%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:25,onnx-int32-api,0.17%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:28,onnx-int32-api,0.17%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:30,onnx-int32-api,0.16%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:33,onnx-int32-api,0.16%,392.3MiB / 7.62GiB,5.03%,7.97MB / 28.8kB,152MB / 98.3kB
2025-12-04T20:45:36,onnx-int32-api,42.65%,403.2MiB / 7.62GiB,5.17%,195MB / 264kB,152MB / 98.3kB
2025-12-04T20:45:38,onnx-int32-api,0.17%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:41,onnx-int32-api,0.15%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:44,onnx-int32-api,0.14%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:47,onnx-int32-api,0.16%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:50,onnx-int32-api,0.30%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:53,onnx-int32-api,0.27%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:55,onnx-int32-api,0.23%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:56,onnx-int32-api,0.21%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:45:59,onnx-int32-api,0.15%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:02,onnx-int32-api,0.14%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:05,onnx-int32-api,0.16%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:08,onnx-int32-api,0.27%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:11,onnx-int32-api,0.30%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:14,onnx-int32-api,0.23%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:16,onnx-int32-api,0.25%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:19,onnx-int32-api,0.33%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:22,onnx-int32-api,0.30%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:24,onnx-int32-api,0.28%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:27,onnx-int32-api,0.29%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
2025-12-04T20:46:28,onnx-int32-api,0.32%,403.1MiB / 7.62GiB,5.17%,252MB / 331kB,152MB / 98.3kB
