timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-01T12:09:22,torch-api,0.38%,246.5MiB / 7.654GiB,3.14%,5.21MB / 67.6kB,0B / 5.8MB
2025-12-01T12:09:25,torch-api,0.56%,246.5MiB / 7.654GiB,3.14%,5.21MB / 67.6kB,0B / 5.8MB
2025-12-01T12:09:27,torch-api,0.25%,246.6MiB / 7.654GiB,3.15%,5.21MB / 67.6kB,0B / 5.8MB
2025-12-01T12:09:30,torch-api,0.31%,246.6MiB / 7.654GiB,3.15%,5.21MB / 67.6kB,0B / 5.8MB
2025-12-01T12:09:33,torch-api,413.22%,270MiB / 7.654GiB,3.44%,33.2MB / 120kB,0B / 5.8MB
2025-12-01T12:09:36,torch-api,0.42%,275.5MiB / 7.654GiB,3.52%,52.3MB / 151kB,0B / 5.8MB
2025-12-01T12:09:38,torch-api,0.39%,275.5MiB / 7.654GiB,3.52%,52.3MB / 151kB,0B / 5.8MB
2025-12-01T12:09:41,torch-api,0.66%,275.5MiB / 7.654GiB,3.52%,52.3MB / 151kB,0B / 5.8MB
2025-12-01T12:09:44,torch-api,0.36%,275.5MiB / 7.654GiB,3.52%,52.3MB / 151kB,0B / 5.8MB
2025-12-01T12:09:46,torch-api,134.47%,286.9MiB / 7.654GiB,3.66%,66MB / 176kB,0B / 5.8MB
2025-12-01T12:09:49,torch-api,463.39%,285.8MiB / 7.654GiB,3.65%,111MB / 320kB,0B / 5.81MB
2025-12-01T12:09:52,torch-api,461.49%,290.5MiB / 7.654GiB,3.71%,160MB / 432kB,0B / 5.81MB
2025-12-01T12:09:54,torch-api,446.38%,293.3MiB / 7.654GiB,3.74%,233MB / 563kB,0B / 5.81MB
2025-12-01T12:09:57,torch-api,401.89%,294.8MiB / 7.654GiB,3.76%,315MB / 702kB,0B / 5.81MB
2025-12-01T12:10:00,torch-api,0.26%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
2025-12-01T12:10:03,torch-api,0.41%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
2025-12-01T12:10:05,torch-api,0.37%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
2025-12-01T12:10:08,torch-api,0.28%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
2025-12-01T12:10:11,torch-api,0.34%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
2025-12-01T12:10:13,torch-api,0.35%,296.6MiB / 7.654GiB,3.78%,317MB / 705kB,0B / 5.81MB
