timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-01T09:55:05,onnx-int32-api,0.24%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:08,onnx-int32-api,0.33%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:11,onnx-int32-api,0.26%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:13,onnx-int32-api,0.23%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:16,onnx-int32-api,0.30%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:19,onnx-int32-api,0.25%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:21,onnx-int32-api,0.18%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:24,onnx-int32-api,0.27%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:26,onnx-int32-api,0.25%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:29,onnx-int32-api,0.30%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:32,onnx-int32-api,0.37%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:35,onnx-int32-api,0.27%,183.9MiB / 7.654GiB,2.35%,2.21kB / 587B,0B / 688kB
2025-12-01T09:55:38,onnx-int32-api,50.01%,257.9MiB / 7.654GiB,3.29%,128kB / 1.19kB,0B / 688kB
2025-12-01T09:55:41,onnx-int32-api,0.35%,273.4MiB / 7.654GiB,3.49%,6.57MB / 56.2kB,0B / 688kB
2025-12-01T09:55:43,onnx-int32-api,0.41%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 688kB
2025-12-01T09:55:46,onnx-int32-api,0.26%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 688kB
2025-12-01T09:55:49,onnx-int32-api,0.29%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 688kB
2025-12-01T09:55:51,onnx-int32-api,0.28%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 688kB
2025-12-01T09:55:54,onnx-int32-api,0.26%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:55:56,onnx-int32-api,0.34%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:55:59,onnx-int32-api,0.27%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:02,onnx-int32-api,0.42%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:05,onnx-int32-api,0.23%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:08,onnx-int32-api,0.31%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:11,onnx-int32-api,0.33%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:13,onnx-int32-api,0.35%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:16,onnx-int32-api,0.25%,273MiB / 7.654GiB,3.48%,6.57MB / 56.2kB,0B / 848kB
2025-12-01T09:56:19,onnx-int32-api,611.59%,274.6MiB / 7.654GiB,3.50%,28.8MB / 303kB,0B / 848kB
2025-12-01T09:56:21,onnx-int32-api,591.52%,282.2MiB / 7.654GiB,3.60%,54.7MB / 529kB,0B / 848kB
2025-12-01T09:56:24,onnx-int32-api,553.66%,269.2MiB / 7.654GiB,3.43%,75.3MB / 738kB,0B / 848kB
2025-12-01T09:56:26,onnx-int32-api,595.19%,290.7MiB / 7.654GiB,3.71%,97.3MB / 966kB,0B / 848kB
