timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-01T12:02:33,onnx-int32-api,0.35%,182.7MiB / 7.654GiB,2.33%,2.21kB / 587B,0B / 688kB
2025-12-01T12:02:35,onnx-int32-api,0.31%,182.7MiB / 7.654GiB,2.33%,2.21kB / 587B,0B / 688kB
2025-12-01T12:02:38,onnx-int32-api,0.32%,182.7MiB / 7.654GiB,2.33%,2.21kB / 587B,0B / 688kB
2025-12-01T12:02:41,onnx-int32-api,0.39%,182.7MiB / 7.654GiB,2.33%,2.21kB / 587B,0B / 688kB
2025-12-01T12:02:44,onnx-int32-api,0.31%,182.7MiB / 7.654GiB,2.33%,2.21kB / 587B,0B / 688kB
2025-12-01T12:02:46,onnx-int32-api,0.50%,267.5MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 688kB
2025-12-01T12:02:49,onnx-int32-api,0.33%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 688kB
2025-12-01T12:02:52,onnx-int32-api,0.45%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 688kB
2025-12-01T12:02:54,onnx-int32-api,1.11%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 688kB
2025-12-01T12:02:57,onnx-int32-api,0.37%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 688kB
2025-12-01T12:03:00,onnx-int32-api,0.42%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 848kB
2025-12-01T12:03:02,onnx-int32-api,0.29%,267.4MiB / 7.654GiB,3.41%,42MB / 83kB,0B / 848kB
2025-12-01T12:03:05,onnx-int32-api,625.18%,275.2MiB / 7.654GiB,3.51%,127MB / 291kB,0B / 848kB
2025-12-01T12:03:08,onnx-int32-api,561.26%,296.1MiB / 7.654GiB,3.78%,275MB / 610kB,0B / 848kB
2025-12-01T12:03:11,onnx-int32-api,0.33%,275.2MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:14,onnx-int32-api,0.32%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:16,onnx-int32-api,0.27%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:19,onnx-int32-api,0.39%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:22,onnx-int32-api,0.31%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:24,onnx-int32-api,1.00%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:27,onnx-int32-api,0.36%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:30,onnx-int32-api,0.35%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:32,onnx-int32-api,0.36%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:35,onnx-int32-api,0.30%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:38,onnx-int32-api,0.35%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
2025-12-01T12:03:41,onnx-int32-api,0.34%,275.1MiB / 7.654GiB,3.51%,298MB / 624kB,0B / 848kB
